number,name,address,position.lat,position.lng
16662,Nogra,Nogra,53.15616665,-8.991466231
16663,Ballymoe,Main Street,53.69566221,-8.45983527
16664,Ballymoe,Main Street,53.69554429,-8.460121685
16665,Medtronic Factory One,Parkmore Industrial Estate,53.30186325,-8.995723043
16666,Medtronic Factory One,Parkmore Industrial Estate,53.30194299,-8.995859926
16667,Dunmore,,53.61820007,-8.743675913
16668,Dunmore,,53.61826334,-8.743616567
16669,Dunsandle,R350,53.26418492,-8.547677826
16670,Dunsandle,R350,53.26412284,-8.54749716
16671,Dunsandle X,Clashaganny,53.26912786,-8.59458831
16672,Dunsandle X,Clashaganny,53.26914718,-8.594318737
16673,Derryrush,R340,53.35382633,-9.705109154
16674,Drimcong Bridge,Clifden Road,53.34655534,-9.193826638
16675,Drimcong Bridge,Clifden Road,53.34840789,-9.197302881
16676,Eyrecourt,Main Street,53.19938491,-8.133217622
16677,Eyrecourt,Main Street,53.19944744,-8.133562048
16678,Eyrecourt,Main Street,53.19952829,-8.133592233
16679,Eyrecourt,Main Street,53.19957359,-8.133263107
16680,Fahy,R355,53.17673652,-8.198322596
16681,Fahy,R355,53.17689796,-8.198517805
16682,Cashla,R339,53.32083031,-8.855044235
16683,Egan's Cashla,R339,53.32088444,-8.855015298
16684,Derryrush,R340,53.39011584,-9.656251406
16685,Currandrum,N17,53.41093035,-8.909314098
16686,Currandrum,N17,53.41020022,-8.909599346
16687,Cussaun Cross,R339,53.34463735,-8.777547851
16688,Cussaun Cross,R339,53.3445006,-8.777845718
16689,Curramore X,R446,53.21255562,-8.675129595
16690,Curramore X,R446,53.21240277,-8.675142163
16691,Curra,R351,53.08945831,-8.425699969
16692,Curra,R351,53.08945762,-8.425894033
16693,Curramore Cross,R446,53.21239429,-8.675052201
16694,Derrydonnell Cross,R446,53.27611282,-8.859594304
16695,Derryneen School,N59,53.45922077,-9.677719519
16696,Derryneen School,N59,53.45947501,-9.680093928
16697,Dalystown,R351,53.14742014,-8.472703415
16698,Dalystown,R351,53.14739246,-8.472882495
16699,Derryartha C,Main Street,53.26365857,-9.599327181
16700,Derryartha C,Main Street,53.26379507,-9.599871941
16701,Gurtmadden Cross,N65,53.19658951,-8.396305289
16702,Gurtmadden Cross,N65,53.19649959,-8.396319425
16703,Headford,Galway Road,53.46881158,-9.106942595
16704,Headford,Galway Road,53.46883039,-9.106852713
16705,N84,,53.46889203,-9.106989875
16706,N84,,53.46891139,-9.106839758
16707,Griggim's Cross,R336,53.54764369,-9.62626897
16708,Griggim's Cross,R336,53.54758979,-9.626266904
16709,Green Door Cross,N65,53.09733111,-8.225251444
16710,Green Door Cross,N65,53.09731223,-8.225729143
16711,Gresham's,N83,53.5685088,-8.789091214
16712,Kellys Cross,R364,53.61656577,-8.550641151
16713,Kellys Cross,R364,53.616531,-8.550383762
16714,Kilconnell,R348,53.33154346,-8.400647614
16715,Kilconnell,R348,53.33174061,-8.400814604
16716,Holyhill Cross,N65,53.19972943,-8.43155117
16717,Holyhill Cross,N65,53.19959463,-8.431549816
16718,Inverin,Barna Road,53.24598688,-9.363684827
16719,Inverin,Barna Road,53.24598688,-9.363684827
16720,Garbally School,R339,53.40709326,-8.635538229
16721,Garbally,R339,53.40716507,-8.635554339
16722,Glengola Bridge,N59,53.42379928,-9.37853243
16723,Glengola Bridge,N59,53.42404398,-9.377577363
16724,Glencorrib Cross,,53.60698387,-8.560776544
16725,Glenamaddy,,53.60676077,-8.560441159
16726,Furbo Bridge,Barna Road,53.25039682,-9.224025658
16727,Furbo Bridge,Barna Road,53.25041079,-9.224415676
16728,Furey's Cross,R446,53.27656497,-8.889846333
16729,Gortmore,R340,53.38670183,-9.611498067
16730,Gortmore Cross,R340,53.38670183,-9.611498067
16731,Gortnaleen,R360,53.64045764,-8.682230985
16732,Gortnaleen,R360,53.6404662,-8.682306736
16733,Glinsk,R340,53.37052454,-9.821405765
16734,Glinsk,R340,53.37066157,-9.821261324
16735,Canal Bridge,R341,53.46344149,-9.803196107
16736,Canal Bridge,N59,53.46410596,-9.804429208
16737,Canaveen X,R355,53.26787975,-8.195446169
16738,Canaveen X,R355,53.26782551,-8.195640798
16739,Caltra,R339,53.43558363,-8.436976912
16740,Caltra,R339,53.43558363,-8.436976912
16741,Burned House,N83,53.5498824,-8.808769619
16742,Burned House,N83,53.549829,-8.808693149
16743,Carna,N/A,53.3244027,-9.837440398
16744,Carna,N/A,53.32435158,-9.837258051
16745,Carna,N/A,53.32425211,-9.836713329
16746,Carna,N/A,53.32427144,-9.83720957
16747,Carnmore,R339,53.30486811,-8.929640098
16748,Carnmore,R339,53.30484103,-8.929654514
16749,Carnmore Cross,R339,53.3045326,-8.933473807
16750,Carnmore Cross,R339,53.30453459,-8.933218785
16751,Carnmore Cross,R339,53.3045437,-8.933203979
16752,Carnmore Cross,R339,53.3045417,-8.933459002
16753,Carabane School,R349,53.22987577,-8.640639256
16754,Carabane School,R349,53.22977667,-8.640682709
16755,Ballyconneely,R341,53.43111207,-10.07544268
16756,Ballyconneely,R341,53.43115724,-10.07542983
16757,Ballycrossan,R355,53.14997926,-8.194267594
16758,Ballycrossan,R355,53.14998781,-8.194536723
16759,Ballingar,R351,53.08549837,-8.424720485
16760,Ballingar,R351,53.08549736,-8.425004091
16761,Ballinderreen,,53.18646608,-8.908912704
16762,Ballinderreen,,53.18669381,-8.908513527
16763,Boula,R355,53.11902615,-8.215714433
16764,Boula,R355,53.11904375,-8.215923663
16765,Bullaun,R350,53.24804822,-8.554529098
16766,Bullaun,R350,53.24805832,-8.554289488
16767,Barna,R336,53.2515566,-9.149040359
16768,Barna,R336,53.25170325,-9.148744575
16769,Ballydavid Cross,Ballydavid Cottages,53.30940156,-8.738898759
16770,Ballyshrule,R353,53.10185694,-8.293039936
16771,Ballyshrule,R353,53.10198273,-8.293055724
16772,Cloonagreagh,Athenry Road,53.48267527,-8.841721996
16773,Clynagh Lodge,R343,53.27562281,-9.581045274
16774,Clynagh Lodge,R343,53.27562281,-9.581045274
16775,Cloonagreagh,Athenry Road,53.4965634,-8.842539602
16776,Claretuam,N17,53.49270484,-8.906827821
16777,Claretuam,N17,53.49185047,-8.908090536
16778,Cleggan,Knockbrack,53.5565547,-10.11187552
16779,Clonboo Cross,N84,53.37811968,-9.01610802
16780,Cregboy,N17,53.33255018,-8.960134249
16781,Cregboy House,N17,53.32111603,-8.975922991
16782,Cregmore Cros,Craigmore Park,53.3339648,-8.856973463
16783,Cregmore Cros,Craigmore Park,53.33370259,-8.857193418
16784,Costello,Main Street,53.28775096,-9.548600171
16785,Ballymurphy Cross,N18,53.31751024,-8.941486322
16786,Carrolls Cot,N60,53.71338786,-8.465694116
16787,Carrolls Cot,N60,53.71300874,-8.466129233
16788,Cashel Cross,N59,53.45785055,-9.773201693
16789,Cashel Cross,R340,53.45785752,-9.773337519
16790,Carnmore Air,R339,53.3035357,-8.942529213
16791,Carnmore Air,R339,53.30363442,-8.942546391
16792,Castleblakney Post Office,R339,53.42942388,-8.475600619
16793,Castleblakney,R339,53.42941399,-8.47582622
16794,Portiuncula Hospital,Brackernagh,53.32683819,-8.233438602
16795,Portiuncula Hospital,Brackernagh,53.32671266,-8.233287805
16796,Briarhill,R339,53.29319163,-8.981481376
16797,Cashel School,N59,53.41871808,-9.806087445
16798,Cashells Cross,R362,53.62393143,-8.619366375
16799,Cashells Cross,R362,53.62403043,-8.619337591
16800,Tuam Road,,53.30346739,-8.749403656
16801,Tuam Road,,53.30343069,-8.74952304
16802,Galway Road,,53.35719011,-8.931048791
16803,Loughrea,,53.19858265,-8.567854247
16804,Main Street,,53.19863443,-8.568303927
16805,L5398,,53.29751429,-9.308273088
16806,L5398,,53.29752163,-9.308423332
16807,Tavanagh,,53.41327727,-8.907965242
16808,N17,,53.41336404,-8.908373228
16809,Centra,,53.06507517,-8.816593653
16810,R364,,53.56696562,-8.626097018
16811,St Mary's Church,,53.52255442,-8.325296612
16812,Main Street,,53.52255442,-8.325296612
16813,Illion East,,53.49240669,-9.677522211
16814,The Arch Athenry,,53.30060612,-8.745632989
16815,North Gate Street,,53.30056887,-8.745842372
16816,Veldons,,53.55325633,-9.948832414
16817,N59,,53.34054878,-9.184198213
16818,Gort,Market Square,53.06720642,-8.819036269
16819,Gort,Market Square,53.06709674,-8.819302768
16820,Market Square Gort,Market Square,53.06719507,-8.81937924
16821,Market Square,,53.06718619,-8.81936415
16822,Tuam Station,Vicar Street,53.51233944,-8.8533914
16823,Tuam Station,Vicar Street,53.51242995,-8.853302755
16824,Vicar Street,,53.51224905,-8.853464969
16825,Rossaveel,,53.27219819,-9.545414069
16826,Rossaveel,,53.27149804,-9.545343834
16827,Rossaveel Pier,,53.26607727,-9.559914898
16828,Rossaveel Pier,,53.26607727,-9.559914898
16829,Turloughmore,,53.38236973,-8.853225344
16830,R364,,53.53992128,-8.553870347
16831,R364,,53.53986026,-8.553462212
16832,Killaloonty Road,,53.51049792,-8.865777412
16833,Killaloonty Road,,53.51057912,-8.865733837
16834,R328,,53.57670719,-8.675662586
16835,R328,,53.57734166,-8.674706299
16836,Joyces Recess,,53.46710297,-9.739319857
16837,Joyces Recess,N59,53.46694063,-9.739358407
16838,N63,,53.38215042,-8.853732016
16839,N66,,53.1037447,-8.774152343
16840,R336,,53.24411416,-9.306194143
16841,R336,,53.24411416,-9.306194143
16842,Spiddal,,53.24408589,-9.306313148
16843,Stop No. 534902,,53.24408119,-9.308380698
16844,N59,,53.59994967,-9.733320551
16845,R364,,53.57254794,-8.634332562
16846,R364,,53.57153196,-8.634423042
16847,Killimor,,53.16447978,-8.285869428
16848,Newbridge,,53.50881931,-8.428940827
16849,Newbridge,,53.50882813,-8.428986142
16850,Galway Road,,53.48909113,-10.0196463
16851,Stop No. 635402,,53.48909986,-10.01966178
16852,Galway Road,,53.48906419,-10.01964502
16853,N59,,53.5536531,-9.948201615
16854,Kinneveys,,53.38656243,-9.246208697
16855,N59,,53.38658829,-9.246314685
16856,Knockdoemore,,53.37238596,-8.921987822
16857,Knockdoemore,,53.3724659,-8.922109771
16858,N59,,53.55957143,-9.891969647
16859,N59,,53.55957143,-9.891969647
16860,R336,,53.24544281,-9.286501026
16861,N59,,53.59654818,-9.694080271
16862,N59,,53.59654197,-9.693883612
16863,N59,,53.59654197,-9.693883612
16864,Cleggan,,53.55656395,-10.11186089
16865,Olivers,,53.55649078,-10.11193272
16866,R336,,53.45717066,-9.541025236
16867,Orancourt,,53.25890594,-8.932045366
16868,Orancourt,,53.25887887,-8.932059766
16869,Stop No. 534342,,53.42820951,-9.322335238
16870,Oughterard,,53.42813863,-9.32224275
16871,Main Street,,53.42820052,-9.322334959
16872,Main Street,,53.42806592,-9.322315733
16873,Corofin,,53.43776431,-8.862266368
16874,Corofin,,53.43782732,-8.862252593
16875,Main Street,,53.69554434,-8.460106544
16876,Main Street,,53.69559032,-8.459834486
16877,Maam Cross,,53.45597335,-9.539084542
16878,Connemara Hotel,,53.24886889,-9.201055303
16879,Connemara Coast Hotel,,53.24945624,-9.200742084
16880,Gilmartin Road,,53.51154219,-8.860551956
16881,Gilmartin Road,,53.51168607,-8.860539794
16882,Inverin,,53.24071767,-9.43134201
16883,Inverin,,53.24093599,-9.431124559
16884,Cummer,,53.44208269,-8.906562296
16885,Cummer,,53.44202809,-8.906651447
16886,Ross Errily Friary,,53.47766606,-9.131669018
16887,Knockdoe,,53.38949543,-8.915261579
16888,Knockdoe,,53.38959554,-8.915098355
16889,Super Valu,,53.0638114,-8.822612342
16890,Post Office,,53.13900747,-8.936173736
16891,Derrybrien,,53.06564071,-8.611521953
16892,Ballyturin,,53.05558424,-8.753956302
16893,Knockmoyle West,,53.08094633,-8.529005773
16894,Kilbeacanty,,53.06553531,-8.774660695
16895,Kilmurvy,,53.13563,-9.772098795
16896,Tullycross,,53.59575423,-9.974463995
16897,Cloniffe Cross,,53.31589115,-9.151653123
16898,Ballyconneely,,53.43118418,-10.07543115
16899,Roundstone,,53.39594173,-9.919018597
16900,Toombeola Bridge,,53.43684711,-9.870316094
16901,Lehenagh,,53.41699755,-9.7781963
16902,Cashel Cross,,53.45765901,-9.773389483
16903,Moyard,,53.54391741,-9.997854738
16904,Letterfrack,,53.55330296,-9.948728901
16905,Kylemore Abbey,,53.55831234,-9.890313342
16906,Recess Cross,,53.56418525,-9.832329514
16907,Salruck Cross,,53.59457777,-9.768135988
16908,Leenane,,53.59578872,-9.694397371
16909,Kilmilkin,,53.54110326,-9.616799088
16910,Maam Bridge,,53.51544571,-9.560495594
16911,Kilmilkin,,53.54105834,-9.616797377
16912,Kilcolgan,,53.21106686,-8.870104026
16913,Kinvara,,53.13881894,-8.937290593
16914,Ballinderreen,,53.18645743,-8.908867633
16915,Clarenbridge,,53.22893704,-8.880680855
16916,Nogra,,53.15617277,-8.991810272
16917,Kiltartan Cross,,53.10581846,-8.806985703
16918,Tonroe Cross,,53.2415477,-8.89138204
16919,Labane,,53.141245,-8.804660184
16920,DOORS,,53.14428874,-8.982343407
16921,Ballygar,,53.52324324,-8.323145368
16922,Ballaghlea,,53.51177387,-8.387434805
16923,Newbridge,,53.50870232,-8.428984872
16924,Ballinglass Cross,,53.49503943,-8.472672338
16925,Mountbellew Square,,53.47019284,-8.500878182
16926,Moylough,,53.48693686,-8.583722368
16927,Dempseys Cross,,53.47018299,-8.64200807
16928,Horseleap Cross,,53.4658686,-8.666747514
16929,Dereen Cross,,53.45213721,-8.699639708
16930,Newtown Cross,,53.44170963,-8.72717902
16931,Abbeyknockmoy,,53.43698284,-8.748936306
16932,Ballyglunin Cross,,53.42034743,-8.790828603
16933,Bullaun Cross,,53.39899579,-8.832882023
16934,Turloughmore,,53.38237883,-8.853210494
16935,Lackagh,,53.36911161,-8.89402784
16936,Mountbellew,,53.47000425,-8.500845838
16937,Caltra,,53.4355747,-8.436961771
16938,Castleblakney,,53.42942388,-8.475600619
16939,Glantane,,53.41810538,-8.511367953
16940,Menlough,,53.42135669,-8.575030646
16941,Garbally,,53.40709326,-8.635538229
16942,Mullagh Hill,,53.38768803,-8.683143784
16943,Monivea Cross,,53.37442044,-8.700664725
16944,Roundfield,,53.3632146,-8.726052176
16945,Cussaun Cross,,53.3445006,-8.777845718
16946,Moor Park,,53.32512702,-8.838467905
16947,Cashla,,53.32088444,-8.855015298
16948,Carnmore Cross,,53.3045437,-8.933203979
16949,Headford,,53.46893695,-9.106991044
16950,Cloonboo,,53.37405531,-9.01635693
16951,Currandulla,,53.39959125,-8.996800188
16952,Balrobuckmore,,53.41039579,-9.018937773
16953,Kilroe,,53.4246483,-9.034761182
16954,Tierney's Cross,,53.44883377,-9.090239023
16955,Lime Kiln,,53.30169356,-9.034666893
16956,Ballindooley Cross,,53.31291345,-9.023833055
16957,Curramore Bridge,,53.34219668,-9.019353466
16958,Dunmore Church,,53.61702604,-8.746043335
16959,Glencorrib Cross,,53.60685679,-8.561046849
16960,Williamstown,,53.67775903,-8.578486679
16961,Ardrahan,,53.1567022,-8.80617527
16962,BNRBB,,53.40978824,-9.018517145
16963,CORND,,53.39965515,-8.996681382
16964,Derrydonnell Cross,,53.27600467,-8.859637116
16965,Craughwell,,53.23128064,-8.736594404
16966,Loughrea,,53.19857987,-8.568437904
16967,Kilrickle,,53.23104065,-8.453388981
16968,Aughrim,,53.30147501,-8.319548525
16969,Brackernagh,,53.32594554,-8.234934817
16970,Dunlo Street,,53.32878139,-8.222985937
16971,Ballymoe,,53.69529186,-8.460330921
16972,Oranmore Centre,,53.27277294,-8.928658754
16973,Carna,,53.32423831,-9.836442512
16974,Kilkerrin,,53.32322339,-9.736779491
16975,Derryrush,,53.39009662,-9.656340871
16976,Gortmore,,53.38721353,-9.612208964
16977,Screebe,,53.38517452,-9.55314119
16978,Muckinagh,,53.3490064,-9.542828736
16979,Costello,,53.28818081,-9.548720711
16980,Tully Cross,,53.24143289,-9.502488476
16981,Inverin,,53.24602401,-9.36358112
16982,Spiddal,,53.24409933,-9.308366268
16983,Furbo,,53.24929375,-9.200812459
16984,Barna,,53.25175818,-9.148641146
16985,Tiernee,,53.25813509,-9.667245244
16986,Lettermore,,53.28908779,-9.655805567
16987,Bealadangan,,53.31372124,-9.616701788
16988,Upr Derryartha Cross,,53.30091095,-9.577958339
16989,Carraroe,,53.26391815,-9.598737237
16990,Rossaveal Cross,,53.27757036,-9.530987348
16991,Rossaveal,,53.26791128,-9.554374626
16992,RaidiÑ na Gaeltachta,,53.28929075,-9.555975645
16993,Donnellans Cross,,53.29225372,-8.984054816
16994,Cloonacauneen,,53.31381541,-8.986111428
16995,Cregboy,,53.33254108,-8.960149058
16996,Cois Chlair,,53.34374028,-8.943115294
16997,Loughgeorge,,53.35631415,-8.931585517
16998,Carraghys Cross,,53.38955926,-8.915142678
16999,Currandrum,,53.41092193,-8.909238712
17000,Corofin Cross,,53.43448837,-8.904218468
17001,Corofin,,53.43901247,-8.871081513
17002,Ballinastack,,53.44984923,-8.817918336
17003,Dunmore,,53.61825445,-8.743601296
17004,Milltown,,53.61451349,-8.899733176
17005,Vicar Street,,53.51233944,-8.8533914
17006,Vicar Street,,53.51290107,-8.852769437
17007,Gort,,53.06711553,-8.819183756
17008,Derrylea,,53.48374252,-9.957578587
17009,Canal Bridge,,53.46339771,-9.803118944
17010,Recess,,53.46705784,-9.739333075
17011,Caher,,53.46528107,-9.695370012
17012,Maam Cross,,53.45589805,-9.540045544
17013,Bunakill,,53.43694091,-9.442308472
17014,Glengola Bridge,,53.42367884,-9.37884451
17015,Oughterard,,53.42814695,-9.3223032
17016,Rosscahill,,53.39563551,-9.255194871
17017,Tipperary Cross,,53.38036704,-9.249935839
17018,Moycullen,,53.33729737,-9.179453257
17019,Clydagh Bridge,,53.32686024,-9.167846267
17020,Cloniffe Cross,,53.31613838,-9.152110027
17021,Donnellys Cross,,53.35578304,-9.207469354
17022,Gateway Hotel,,53.42253788,-9.300282374
17023,Oughterard GC,,53.41612002,-9.290413482
17024,Donnellys Cross,,53.35573004,-9.207377723
17025,Lough Cutra,,53.01464398,-8.810246372
17026,Lough Cutra,,53.01453624,-8.810229451
17027,Ballymacward,,53.380191,-8.489555873
17028,Cappatagle,,53.26935059,-8.409300494
17029,Coose,,52.98559606,-8.37311972
17030,Kilchreest,,53.17833068,-8.65276613
17031,Maree,,53.23265094,-8.950602875
17032,Mullagh,,53.2210398,-8.39476399
17033,Abbey,,53.10224929,-8.391077252
17034,Kilcloghans,,53.53023966,-8.848592688
17035,Blackacre,,53.52401989,-8.852495065
17036,Ballygaddy,,53.51851613,-8.855536149
17037,The Square,,53.46967089,-9.101482274
17038,Luimnagh,,53.42914071,-9.057472229
17039,Gortnamona,,53.47389892,-9.094195438
17040,Gortnamona,,53.47381004,-9.094087705
17041,Forty Acres,,53.53294981,-8.829942195
17042,Forty Acres,,53.53287876,-8.82982013
17043,College Green,,53.52174762,-8.842149498
17044,College Green,,53.52170365,-8.842012902
17045,Parkview Drive,,53.51900762,-8.844553112
17046,Parkview Drive,,53.51903564,-8.844402875
17047,MG Business Park,,53.50763788,-8.874719176
17048,Roscommon Road,,53.36381824,-8.925844489
17049,Roscommon Road,,53.36380213,-8.925603745
17050,GRTNG,,53.38392835,-9.951477133
17051,Stop No. 554971,,53.38408202,-9.951424027
17052,Knockcroghery,,53.69529186,-8.460330921
17053,Rusheens,,53.4658141,-8.909387211
17054,Rusheens,,53.46567932,-8.90938433
17055,Moneens,,53.46041329,-8.90933203
17056,Moneens,,53.46054727,-8.909440305
17057,Bawnmore,,53.37918309,-8.919293951
17058,Bawnmore,,53.37920222,-8.919144062
17059,Cregboy,,53.33244723,-8.960642404
17060,Cregboy,,53.33240339,-8.960506295
17061,Cloone,,53.32369896,-8.97218423
17062,Cloone,,53.32356601,-8.971956049
17063,N17 Business Park,,53.50685812,-8.879331206
17064,N17 Business Park,,53.50704671,-8.879350185
17065,Galway Road,,53.46225708,-9.104332407
17066,Mausreavagh,,53.43222679,-9.057082318
17067,Horsevalley,,53.48326373,-9.088273974
17068,Horsevalley,,53.48322478,-9.088604453
17069,Derrydonnell Cross,,53.2760262,-8.859142752
17070,DRRYD,,53.27690828,-8.852697971
17071,Kilrickle,,53.22956937,-8.452699463
17072,Stop No. 532182,,53.22956937,-8.452699463
17073,Aughrim,,53.30181033,-8.318500857
17074,AUGHR,,53.30214823,-8.316478026
17075,Cloonarkin Drive,,53.26670561,-8.92992141
17076,Muckinagh,,53.34835861,-9.542880444
17077,MCKNG,,53.37666403,-9.546143009
17078,RLWYB,,53.50545363,-8.84351485
17079,RLWYB,,53.50545363,-8.84351485
17080,Ballinastack,,53.44981298,-8.817962804
17081,BNSTC,,53.44981298,-8.817962804
17082,Corofin Church,,53.43910528,-8.871911226
17083,Corofin Cross,,53.4344886,-8.904188374
17084,Carraghys Cross,,53.38953195,-8.915187193
17085,CARGH,,53.38955073,-8.91508236
17086,Clydagh Bridge,,53.32663649,-9.167750085
17087,CLYDG,,53.32279768,-9.162346518
17088,Tipperary Cross,,53.37906614,-9.249717374
17089,TPPRY,,53.38048462,-9.249864128
17090,LMCRS,,53.44757643,-9.472252048
17091,LMCRS,,53.44773758,-9.472302786
17092,Ardmore Hill,,53.43707902,-9.442779741
17093,BUNKL,,53.43707902,-9.442779741
17094,SHNKP,,53.45575364,-9.629516425
17095,SHNKP,,53.456676,-9.6271273
17096,Caher,,53.46525583,-9.695248511
17097,CHRSC,,53.4657206,-9.69733053
17098,Derrylea,,53.48359842,-9.958144573
17099,DRRYL,,53.48359842,-9.958144573
17100,TCHNC,,53.55193656,-9.949843375
17101,TCHNC,,53.55396582,-9.477784577
17102,STMST,,53.52311823,-10.04832439
17103,STMST,,53.52275136,-10.04770336
17104,Recess Cross,,53.56435574,-9.831174386
17105,Maam Bridge,,53.51549804,-9.560618152
17106,MMBRD,,53.51549804,-9.560618152
17107,Lehenagh,,53.41751023,-9.778172558
17108,SCNDC,,53.41751023,-9.778172558
17109,MURVE,,53.3884274,-9.976852142
17110,MURVE,,53.3884274,-9.976852142
17111,KNKBR,,53.24516386,-9.356256686
17112,KNKBR,,53.24516386,-9.356256686
17113,Stop No. 533331,,53.24446789,-9.390142405
17114,Stop No. 533332,,53.24446789,-9.390142405
17115,Rossaveal,,53.26814486,-9.554383099
17116,RSAVL,,53.26814486,-9.554383099
17117,Rossaveal Cross,,53.27721768,-9.531154686
17118,RSSVL,,53.27699059,-9.531341506
17119,Bealadangan,,53.31372124,-9.616701788
17120,BLDNG,,53.31302759,-9.608841396
17121,ANNGH,,53.3087786,-9.632481971
17122,ANNGH,,53.30884313,-9.63236438
17123,Lettermore,,53.28947528,-9.655085561
17124,Stop No. 533522,,53.28879098,-9.66999872
17125,Tiernee,,53.25815306,-9.667245943
17126,TRNCH,,53.25705183,-9.668222328
17127,DRMCR,,53.25777115,-9.667560841
17128,DRMCR,,53.25784281,-9.667578617
17129,RaidiÑ na Gaeltachta,,53.28932493,-9.556111883
17130,BRNDR,,53.47882136,-8.720491793
17131,Drumshanbo,,54.04747334,-8.040495135
17132,Stop No. 559022,,54.04708704,-8.040219908
17133,Fitzwilliam Square,,54.05412723,-7.795873003
17134,The Square,,54.05438771,-7.795810637
17135,Main Street,,54.16859439,-8.143877197
17136,Main Street,,54.1686576,-8.143617074
17137,Post Office,Saint Georges Terrace,53.94538866,-8.095704867
17138,Post Office,Saint Georges Terrace,53.94531654,-8.095994116
17139,Tully Bookmakers,Quay Street,53.94380765,-8.095046281
17140,The Oarsman Bar,Quay Street,53.94384364,-8.094985436
17141,Drumsna,,53.93377188,-8.002360358
17142,Tullycorka Cross,R280,54.14155319,-8.103181251
17143,Bohey,Beihy,53.8394465,-7.793363163
17144,Bohey,Beihy,53.83931218,-7.793637314
17145,Glenfarne,N16,54.28615793,-8.004868423
17146,Glenfarne,N16,54.28597824,-8.004300165
17147,Mohill,,53.92137867,-7.867250098
17148,Mohill,,53.9212886,-7.867067701
17149,Gortletteragh,Creenagh,53.8834843,-7.819094094
17150,Gortletteragh,Creenagh,53.8834843,-7.819094094
17151,Newtowngore,R199,54.04274081,-7.676487435
17152,Newtowngore,R199,54.04328726,-7.675857196
17153,Annaduff,N4,53.90131536,-7.956542207
17154,Annaduff,N4,53.90132434,-7.956511765
17155,Fenagh,R202,54.02022826,-7.834050925
17156,Fenagh,R202,54.02021967,-7.834340894
17157,Dromahair Cross,Cleen,54.22025188,-8.277963018
17158,Dromahair Cross,R289,54.2202961,-8.278269983
17159,Corriga Po,Corriga,53.9389995,-7.690906237
17160,Corriga Po,Corriga,53.93894542,-7.690845716
17161,Rossan,Rassaun,53.91011463,-7.714892524
17162,Rossan,Rassaun,53.91023174,-7.715013483
17163,Newbridge,R200,54.18067249,-8.055300466
17164,Drumkeeran,R280,54.16929398,-8.14495164
17165,Drumkeeran,R280,54.1686666,-8.143601791
17166,Dromahair,R288,54.23123468,-8.303082888
17167,Dromahair,R288,54.23123468,-8.303082888
17168,Ballinaglera,R207,54.15591126,-8.00970625
17169,Ballinamore,R202,54.05243877,-7.801776082
17170,Ballinamore,R202,54.05214499,-7.803457334
17171,Aughavas,R201,53.95800934,-7.726024088
17172,Aughavas,Corraneary,53.95826983,-7.725976669
17173,Cloone,R201,53.94518159,-7.785620819
17174,Cloone Stores,R201,53.94788946,-7.772628165
17175,Creevelea,R287,54.22823115,-8.311051129
17176,Creevelea Abbey,R287,54.22816884,-8.310820616
17177,Glenfarne,R281,54.28505222,-7.988021237
17178,Glenfarne,N16,54.28499831,-7.988082682
17179,Carrigallen,Main Street,53.97681038,-7.644544169
17180,Carrigallen,Main Street,53.97688033,-7.643888085
17181,Carrigallen,Main Street,53.97700812,-7.64455773
17182,Carrigallen,Main Street,53.97680153,-7.644589976
17183,Carrick Plaza,,53.94315278,-8.093628259
17184,Carrick Plaza,,53.94340379,-8.094390403
17185,Jamestown,Tully,53.92683105,-8.029522424
17186,Leitrim Village,R280,53.98988998,-8.064760745
17187,Leitrim Village,R280,53.98974615,-8.064867261
17188,Tarmon,R280,54.12506915,-8.085608582
17189,Tarmon,R280,54.12506915,-8.085608582
17190,Big Bog Cross,N16,54.29413699,-8.080889817
17191,Big Bog Cross,N16,54.2942899,-8.080659704
17192,Drumsna,N/A,53.92545038,-8.010307386
17193,Drumsna,N/A,53.92528863,-8.010353021
17194,Drumkeel Cross,,54.20398316,-8.198534764
17195,Drumkeel Cross,,54.20410023,-8.198382052
17196,Main Street,,54.23075961,-8.302619289
17197,Main Street,,54.23074137,-8.302726516
17198,N15,,54.46813883,-8.329543484
17199,N15,,54.46821033,-8.329682893
17200,R280,,54.14158032,-8.102982363
17201,R280,,54.14165255,-8.102584631
17202,Tarmon Church,,54.12603777,-8.088150136
17203,Tarmon,,54.12502416,-8.08568498
17204,Dromod,Drumod Beg,53.85769663,-7.921094273
17205,Dromod,Drumod Beg,53.85771456,-7.921033437
17206,Dowra,R200,54.18937359,-8.013314735
17207,Five Mile Bourne,,54.26537642,-8.328461469
17208,Five Mile Bourne,,54.26553799,-8.328524154
17209,Park Cross,Caheroyan Road,54.42375539,-8.314548499
17210,Our Lady's Hospital,,54.30358802,-8.169222337
17211,Our Lady's Hospital,,54.30310396,-8.168390689
17212,Saint Patrick's Hospital,,53.95002404,-8.085676244
17213,Kinlough,,54.44662368,-8.285337311
17214,Corraleehan Cross,,54.09824834,-7.766562727
17215,Corraleehan Cross,,54.09811356,-7.766563484
17216,Garadice Cross,,54.05936233,-7.692701568
17217,Garadice Cross,,54.05922754,-7.692702562
17218,Leitrim Village,,53.94683802,-8.092372183
17219,Killeenduff,,54.27443638,-8.923460778
17220,Killargue,,54.23011139,-8.210300923
17221,CLLNB,,54.24392016,-8.221509541
17222,CLLNB,,54.24379433,-8.221524209
